id,age,sex,race,specialty,weeks_per_year,hours_per_week,it_use,minority_health_cme,survey_weight
503893,60,M,Hispanic,Surgical Specialties,47,38,Not available,0,96.911683
503894,35,F,White,Family/GP,48,30,Available and used,0,77.099843
503895,40,M,White,Surgical Specialties,49,65,Available and used,1,103.964907
503896,35,M,White,Internal Medicine,50,60,Available and used,0,76.676175
503897,40,F,White,Internal Medicine,48,25,Available and used,1,81.560753
503898,60,M,White,Ob/Gyn,50,55,Available and used,0,61.926567000000006
503899,70,M,Asian,Family/GP,46,40,Available and used,0,103.69153100000001
503900,55,M,White,Family/GP,46,60,Available and used,1,65.396661
503901,45,M,White,Medical Specialties,50,62,Available and used,0,115.954747
503902,45,M,Asian,Pediatrics,45,28,Available and used,1,73.085131
503903,50,F,White,Pediatrics,47,37,Available and used,1,102.326149
503904,50,M,Asian,Internal Medicine,50,70,Available and used,1,117.889301
503905,55,M,Asian,Medical Specialties,51,62,Available and used,0,100.68498199999999
503906,60,M,White,Family/GP,48,45,Not available,0,88.60300500000001
503907,35,M,White,Family/GP,48,35,Available and used,1,90.69277
503908,65,M,White,Psychiatry,50,40,Not available,1,75.21153100000001
503909,55,F,White,Family/GP,51,60,Available and used,1,115.988215
503910,55,M,Hispanic,Pediatrics,50,50,Available and used,1,65.68701300000001
503911,55,M,White,Family/GP,46,49,Available and used,0,90.640297
503912,55,M,White,Family/GP,50,45,Available and used,1,77.67510300000001
503913,50,M,White,Pediatrics,51,45,Available and used,0,73.119941
503914,55,M,Asian,Medical Specialties,48,65,,1,128.633171
503915,60,F,White,Family/GP,52,65,Available and used,0,109.56115
503916,60,F,Asian,Pediatrics,46,25,Not available,0,124.78993
503917,60,M,,Family/GP,45,32,Available and used,0,84.551746
503918,40,M,White,Family/GP,47,50,Available and used,0,86.20785699999999
503919,60,M,White,Medical Specialties,48,75,Available and used,0,87.316616
503920,60,M,Asian,Internal Medicine,48,70,Available and used,0,121.18756200000001
503921,70,M,White,Internal Medicine,50,55,Not available,1,92.54118299999999
503922,40,M,White,Surgical Specialties,48,80,Available and used,1,83.788585
503923,65,M,White,Surgical Specialties,47,56,Available and used,0,77.276923
503924,55,M,White,Ob/Gyn,49,40,Available and used,1,77.024987
503925,50,M,Asian,Medical Specialties,45,50,Available and used,0,100.904012
503926,70,M,White,Ob/Gyn,51,51,Available and used,1,74.73591400000001
503927,50,M,White,Family/GP,49,60,Available and used,1,78.68893800000001
503928,60,M,White,Medical Specialties,46,20,"Avaliable, not used",0,64.102824
503929,35,M,Hispanic,Internal Medicine,48,50,Available and used,0,112.29558600000001
503930,55,M,White,Family/GP,52,45,Not available,1,89.528757
503931,70,M,Asian,Ob/Gyn,52,70,,0,85.837615
503932,45,M,Hispanic,Medical Specialties,47,50,Available and used,0,81.0085
503933,50,M,Asian,Medical Specialties,48,44,Available and used,1,94.72505100000001
503934,40,F,White,Family/GP,52,52,Available and used,0,76.36127900000001
503935,40,M,White,Surgical Specialties,50,50,Available and used,0,88.833525
503936,50,M,White,Medical Specialties,46,60,Available and used,0,96.969305
503937,65,M,White,Surgical Specialties,42,32,Available and used,0,96.382346
503938,55,M,White,Psychiatry,48,40,Available and used,1,100.51021
503939,40,F,White,Ob/Gyn,52,42,Available and used,0,97.825147
503940,45,F,Asian,Medical Specialties,47,40,Available and used,1,96.481882
503941,65,M,White,Medical Specialties,48,60,Not available,0,64.952185
503942,55,M,White,Internal Medicine,50,51,Available and used,1,91.447177
503943,50,M,White,Internal Medicine,46,41,Available and used,1,79.75381
503944,45,M,White,Surgical Specialties,48,50,Not available,1,99.47760600000001
503945,35,F,White,Pediatrics,44,40,Available and used,0,82.30309
503946,55,M,White,Internal Medicine,48,44,Available and used,0,76.5133
503947,40,F,White,Family/GP,48,65,Available and used,1,86.457452
503948,60,M,Asian,Medical Specialties,48,60,Not available,0,100.46955600000001
503949,45,M,White,Internal Medicine,48,60,Available and used,0,101.923103
503950,65,M,White,Medical Specialties,52,48,Available and used,0,122.153484
503951,70,F,White,Family/GP,52,50,Not available,0,95.997762
503952,55,F,White,Family/GP,48,42,Available and used,1,72.207831
503953,40,M,White,Family/GP,48,32,Available and used,1,94.278679
503954,55,M,White,Pediatrics,48,46,Available and used,1,105.871346
503955,55,M,White,Surgical Specialties,46,40,Available and used,0,66.274327
503956,50,F,White,Internal Medicine,48,60,Available and used,1,105.79671
503957,60,M,Asian,Ob/Gyn,48,35,Available and used,0,124.4748
503958,55,F,White,Medical Specialties,46,55,Available and used,1,102.67763000000001
503959,35,M,Other,Medical Specialties,52,42,Available and used,0,94.60668299999999
503960,70,M,Other,Surgical Specialties,50,58,Available and used,1,83.715686
503961,55,F,Asian,Pediatrics,47,50,Available and used,1,66.233722
503962,45,F,Other,Internal Medicine,50,71,Available and used,-9,92.81187299999999
503963,65,M,White,Medical Specialties,50,45,Available and used,0,85.016257
503964,55,F,White,Ob/Gyn,46,44,Available and used,1,89.523087
503965,40,M,Asian,Family/GP,46,36,Available and used,1,80.008191
503966,45,M,White,Ob/Gyn,46,55,Available and used,0,67.9278
503967,45,M,White,Medical Specialties,48,46,Available and used,0,111.992506
503968,35,F,White,Family/GP,40,53,Available and used,1,94.998703
503969,50,M,Asian,Medical Specialties,50,58,Available and used,0,115.173772
503970,70,M,White,Medical Specialties,48,34,Available and used,1,77.611544
503971,50,F,White,Surgical Specialties,48,63,"Avaliable, not used",0,81.649282
503972,45,M,White,Family/GP,48,64,Available and used,1,94.280463
503973,55,M,White,Family/GP,48,56,Available and used,0,68.956577
503974,45,M,Hispanic,Medical Specialties,46,50,Available and used,1,67.810825
503975,35,M,White,Internal Medicine,40,70,Available and used,0,89.357512
503976,70,M,White,Psychiatry,47,48,Available and used,0,66.756976
503977,50,M,Black,Ob/Gyn,46,60,Available and used,1,110.989529
503978,60,M,White,Internal Medicine,51,80,Available and used,0,89.526111
503979,50,F,White,Internal Medicine,40,25,Available and used,0,113.111231
503980,35,M,White,Surgical Specialties,50,70,Available and used,0,100.149856
503981,55,M,White,Pediatrics,50,45,Available and used,0,87.271488
503982,40,M,White,Surgical Specialties,48,72,Not available,1,96.347335
503983,40,F,Hispanic,Pediatrics,40,20,Not available,0,58.604381999999994
503984,35,M,White,Medical Specialties,48,57,Available and used,0,99.23003299999999
503985,45,F,White,Psychiatry,48,34,Not available,1,70.331647
503986,45,F,White,Family/GP,48,17,Available and used,1,84.512297
503987,40,F,White,Pediatrics,52,45,Available and used,1,89.91606999999999
503988,65,M,Asian,Surgical Specialties,48,46,Available and used,0,76.293669
503989,65,M,White,Medical Specialties,52,65,Available and used,0,85.653359
503990,40,M,White,Medical Specialties,46,80,Available and used,0,111.003155
503991,35,M,White,Surgical Specialties,48,40,Available and used,1,91.183704
503992,45,M,White,Psychiatry,47,52,Available and used,1,74.807516
503993,55,M,White,Family/GP,49,36,Not available,0,66.408658
503994,65,M,White,Internal Medicine,47,55,Not available,1,74.261127
503995,45,F,Asian,Surgical Specialties,40,40,,1,82.959682
503996,50,M,White,Surgical Specialties,46,52,Available and used,0,66.340541
503997,35,M,Asian,Internal Medicine,40,50,Available and used,1,82.71904
503998,70,F,,Ob/Gyn,48,22,Available and used,1,77.03921600000001
503999,60,M,White,Surgical Specialties,48,50,Available and used,0,85.9896
504000,55,F,Other,Medical Specialties,52,60,Available and used,0,114.35679099999999
504001,35,M,White,Surgical Specialties,50,61,Available and used,0,96.03609200000001
504002,35,M,White,Family/GP,40,49,Available and used,1,96.141438
504003,55,M,White,Surgical Specialties,50,65,Available and used,0,97.295846
504004,35,F,Asian,Medical Specialties,48,41,Available and used,0,91.95473299999999
504005,35,M,White,Medical Specialties,48,51,Available and used,0,92.205114
504006,35,M,White,Medical Specialties,48,46,Available and used,0,98.364406
504007,70,M,White,Surgical Specialties,42,45,Available and used,0,54.898012
504008,60,M,White,Medical Specialties,48,52,Available and used,1,79.394973
504009,35,M,White,Family/GP,49,40,Not available,0,83.580502
504010,60,M,White,Surgical Specialties,49,50,Available and used,0,65.945874
504011,35,M,White,Medical Specialties,49,80,Available and used,1,90.230853
504012,70,F,Asian,Pediatrics,42,45,Available and used,1,67.303753
504013,45,M,,Surgical Specialties,46,52,Available and used,0,87.43367099999999
504014,35,M,White,Medical Specialties,46,46,Available and used,0,97.911222
504015,50,M,,Internal Medicine,50,47,Not available,0,80.294001
504016,60,F,White,Pediatrics,47,44,Available and used,1,75.707676
504017,35,F,White,Family/GP,50,65,Available and used,0,76.179967
504018,55,M,White,Medical Specialties,50,75,Available and used,1,103.819379
504019,70,M,White,Surgical Specialties,43,60,Available and used,0,67.311212
504020,40,F,White,Pediatrics,46,60,Available and used,1,80.59351
504021,45,M,White,Ob/Gyn,48,50,Available and used,1,97.528864
504022,60,M,White,Surgical Specialties,48,36,Available and used,0,69.187573
504023,40,F,White,Pediatrics,49,39,Not available,0,67.267989
504024,50,M,White,Medical Specialties,46,45,Available and used,0,99.348615
504025,50,M,White,Surgical Specialties,45,80,Available and used,1,92.681584
504026,55,M,White,Internal Medicine,46,60,Available and used,0,81.04892199999999
504027,50,M,White,Surgical Specialties,48,80,Available and used,0,86.621152
504028,40,F,Asian,Pediatrics,45,25,Not available,0,81.83450400000001
504029,60,M,White,Surgical Specialties,48,60,Available and used,1,84.36616500000001
504030,70,M,White,Family/GP,46,40,"Avaliable, not used",0,77.91716600000001
504031,35,M,Hispanic,Family/GP,40,50,Not available,1,90.86595
504032,55,M,White,Surgical Specialties,49,70,Not available,0,71.250877
504033,40,M,Hispanic,Psychiatry,47,40,Available and used,1,82.618095
504034,60,F,White,Family/GP,50,60,Available and used,0,97.738019
504035,40,F,Asian,Ob/Gyn,44,30,Available and used,0,100.714184
504036,45,M,White,Internal Medicine,49,55,Available and used,1,101.11068
504037,50,M,White,Surgical Specialties,50,68,Available and used,0,68.051924
504038,40,F,White,Surgical Specialties,48,40,Available and used,1,99.801075
504039,70,M,,Psychiatry,48,65,Available and used,1,63.13944300000001
504040,55,F,White,Internal Medicine,46,28,Available and used,1,79.98473
504041,40,F,White,Surgical Specialties,49,30,Available and used,0,85.480051
504042,70,M,White,Surgical Specialties,46,34,Not available,0,77.85755
504043,60,F,,Ob/Gyn,46,60,Available and used,1,97.99676600000001
504044,55,M,White,Internal Medicine,50,66,Available and used,0,85.51317
504045,50,M,White,Family/GP,48,46,Available and used,1,91.050933
504046,45,F,Black,Family/GP,48,68,,1,59.966765
504047,50,F,White,Family/GP,46,46,Available and used,0,91.411264
504048,50,M,Asian,Internal Medicine,46,50,Available and used,0,103.805461
504049,45,M,Asian,Medical Specialties,49,70,Available and used,1,106.73631
504050,45,M,White,Family/GP,48,51,Available and used,0,97.44420699999999
504051,55,M,White,Medical Specialties,47,55,Available and used,0,93.741501
504052,45,F,White,Ob/Gyn,50,45,Available and used,0,78.177729
504053,35,F,White,Family/GP,40,32,Available and used,1,94.912186
504054,40,F,White,Ob/Gyn,49,50,Available and used,0,98.257035
504055,35,F,Black,Medical Specialties,51,40,Available and used,1,80.776703
504056,55,M,White,Surgical Specialties,50,60,Not available,0,66.388962
504057,55,M,White,Medical Specialties,47,60,,1,98.866872
504058,50,F,White,Pediatrics,48,58,Available and used,1,78.269129
504059,55,M,White,Internal Medicine,45,55,Available and used,1,91.959601
504060,45,F,White,Psychiatry,48,35,Available and used,0,106.92968
504061,35,M,Asian,Internal Medicine,40,44,Available and used,1,89.20111
504062,40,F,White,Psychiatry,45,42,Available and used,1,84.633349
504063,50,F,Hispanic,Pediatrics,48,45,Available and used,1,75.86227
504064,70,M,White,Surgical Specialties,46,21,"Avaliable, not used",1,73.719578
504065,60,M,White,Internal Medicine,52,56,Available and used,0,98.731672
504066,35,M,White,Medical Specialties,48,50,Available and used,1,97.087612
504067,65,M,White,Surgical Specialties,40,34,Available and used,0,88.140259
504068,50,M,White,Internal Medicine,49,60,"Avaliable, not used",0,90.889422
504069,35,F,White,Internal Medicine,49,49,Available and used,0,74.333218
504070,60,M,Hispanic,Psychiatry,48,21,Available and used,0,101.95852
504071,55,M,White,Family/GP,50,55,Available and used,0,89.288948
504072,70,M,White,Ob/Gyn,44,20,Available and used,1,72.593091
504073,45,F,Hispanic,Medical Specialties,52,55,Available and used,0,94.934347
504074,55,F,Asian,Family/GP,50,44,Available and used,0,75.274163
504075,45,M,White,Internal Medicine,50,60,Available and used,0,84.536324
504076,60,M,White,Medical Specialties,46,80,Available and used,1,115.30946899999999
504077,45,M,White,Medical Specialties,50,50,Available and used,0,82.674998
504078,65,M,White,Ob/Gyn,40,40,Available and used,0,70.083062
504079,60,M,White,Ob/Gyn,46,48,Available and used,1,92.75777099999999
504080,45,M,White,Ob/Gyn,48,45,Available and used,1,102.15503000000001
504081,55,M,Other,Internal Medicine,52,80,Available and used,0,106.81013899999999
504082,45,M,White,Medical Specialties,48,31,Not available,0,106.686966
504083,35,M,Asian,Family/GP,48,60,Available and used,0,97.630198
504084,35,F,White,Medical Specialties,46,47,Available and used,0,100.446646
504085,40,F,,Ob/Gyn,40,62,Available and used,-9,97.034768
504086,65,M,White,Surgical Specialties,50,36,Available and used,1,68.78758499999999
504087,50,M,White,Medical Specialties,48,80,Available and used,0,100.52409399999999
504088,60,M,White,Internal Medicine,40,48,Available and used,0,82.30812900000001
504089,40,M,White,Internal Medicine,50,80,Available and used,0,83.64052099999999
504090,35,F,White,Pediatrics,52,70,Not available,0,77.847167
504091,60,F,White,Family/GP,49,42,Available and used,1,96.756249
504092,60,M,White,Ob/Gyn,40,30,Not available,0,88.89135
504093,65,F,,Psychiatry,42,33,"Avaliable, not used",0,86.058987
504094,55,M,White,Psychiatry,46,68,Available and used,1,76.808864
504095,45,M,White,Medical Specialties,48,32,Available and used,0,73.975532
504096,55,M,White,Medical Specialties,50,59,Available and used,0,93.894553
504097,70,M,White,Surgical Specialties,52,75,"Avaliable, not used",0,69.608813
504098,45,M,White,Medical Specialties,46,66,,-9,84.371913
504099,50,M,White,Surgical Specialties,49,70,Not available,0,92.860846
504100,45,M,Asian,Surgical Specialties,40,15,Available and used,0,87.122505
504101,55,M,Black,Medical Specialties,46,40,Available and used,1,83.07011
504102,55,F,White,Medical Specialties,48,50,Available and used,0,87.267471
504103,50,M,White,Psychiatry,48,55,Available and used,1,84.748191
504104,65,M,White,Psychiatry,46,40,Available and used,1,72.690844
504105,55,F,White,Pediatrics,48,61,Available and used,0,92.041955
504106,55,F,White,Psychiatry,48,28,Available and used,1,83.736162
504107,35,M,Asian,Ob/Gyn,49,62,,0,97.758146
504108,70,M,White,Family/GP,52,70,Available and used,0,65.051602
504109,35,M,White,Surgical Specialties,52,70,Available and used,0,73.667884
